city,address,new,rooms,square,floor,floors,price,Пермь,Березники,Оханск,Чайковский,д. Кондратово,остальные
Пермь,"р-н Ленинский, мкр. Разгуляй, Пермская улица, 33",1,4,137.0,6,11,34500000.0,1,0,0,0,0,0
Пермь,"р-н Индустриальный, мкр. Нагорный, улица Космонавта Беляева, 61",0,0,11.0,5,5,1640000.0,1,0,0,0,0,0
Пермь,"р-н Кировский, мкр. Нижняя Курья, Буксирная улица, 9",0,1,88.45,1,5,2200000.0,1,0,0,0,0,0
Пермь,"р-н Кировский, улица Победы, 31",0,2,176.59,3,3,2490000.0,1,0,0,0,0,0
Пермь,"р-н Индустриальный, мкр. Балатово, улица Нефтяников, 5",0,1,102.15,2,3,2550000.0,1,0,0,0,0,0
Пермь,"р-н Свердловский, мкр. Крохалева, улица Академика Курчатова, 9",0,1,132.94,4,6,2650000.0,1,0,0,0,0,0
Пермь,"р-н Свердловский, мкр. Новые Ляды, Новый Звездный ЖК",0,1,151.27,8,10,2731560.0,1,0,0,0,0,0
Пермь,"р-н Мотовилихинский, Целинная улица, 59",0,1,95.21,4,10,2755000.0,1,0,0,0,0,0
Пермь,"р-н Мотовилихинский, Целинная улица, 59",0,1,98.46,1,10,2755000.0,1,0,0,0,0,0
Пермь,"р-н Свердловский, мкр. Новые Ляды, улица 40-летия Победы, 8А",0,1,154.35,1,9,2800200.0,1,0,0,0,0,0
Пермь,"р-н Мотовилихинский, Вышка II мкр, Патриот ЖК",0,1,95.21,3,10,2970000.0,1,0,0,0,0,0
Пермь,"р-н Мотовилихинский, Целинная улица, 59",0,1,112.61,5,10,3240000.0,1,0,0,0,0,0
Пермь,"р-н Свердловский, Краснова мкр, Красное яблоко ЖК",0,1,98.99,12,17,3260000.0,1,0,0,0,0,0
Пермь,"р-н Дзержинский, мкр. Светлый, Рабочая улица, 15",0,1,136.56,1,5,3270000.0,1,0,0,0,0,0
Пермь,"р-н Кировский, мкр. Нижняя Курья, Новые Водники мкр",0,1,116.85,6,10,3250000.0,1,0,0,0,0,0
Пермь,"р-н Мотовилихинский, Целинная улица, 59",0,1,143.52,8,10,3410000.0,1,0,0,0,0,0
Пермь,"р-н Мотовилихинский, Целинная улица, 59",0,1,155.73,9,10,3545000.0,1,0,0,0,0,0
Пермь,"р-н Мотовилихинский, Целинная улица, 59",0,1,150.13,9,10,3510000.0,1,0,0,0,0,0
Пермь,"р-н Мотовилихинский, Целинная улица, 59",0,1,157.43,1,10,3545000.0,1,0,0,0,0,0
Пермь,"р-н Мотовилихинский, Вышка II мкр, Патриот ЖК",0,1,150.13,8,10,3680000.0,1,0,0,0,0,0
Пермь,"р-н Свердловский, улица Куйбышева, 135",0,1,87.87,3,25,3655000.0,1,0,0,0,0,0
д. Кондратово,"улица Н.М. Яблокова, 1",1,1,25.7,1,14,3732080.0,0,0,0,0,1,0
Пермь,"р-н Свердловский, улица Куйбышева, 135",0,1,93.55,1,25,3735000.0,1,0,0,0,0,0
Пермь,"р-н Мотовилихинский, Вышка II мкр, Патриот ЖК",0,1,155.73,9,10,3780000.0,1,0,0,0,0,0
Пермь,"р-н Мотовилихинский, Целинная улица, 59",0,1,164.03,5,10,3795000.0,1,0,0,0,0,0
Пермь,"р-н Мотовилихинский, Вышка II мкр, Патриот ЖК",0,1,157.43,1,10,3830000.0,1,0,0,0,0,0
Пермь,"р-н Индустриальный, мкр. Балатово, улица Милиционера Власова, 8",0,1,103.7,2,6,3808000.0,1,0,0,0,0,0
Пермь,"р-н Мотовилихинский, улица Гашкова, 53к2с2",1,1,28.0,1,16,3947328.0,1,0,0,0,0,0
Пермь,"р-н Мотовилихинский, Вышка II мкр, Патриот ЖК",0,1,164.03,8,10,3980000.0,1,0,0,0,0,0
Пермь,"р-н Индустриальный, мкр. Балатово, улица Милиционера Власова, 8",0,1,109.22,5,6,3984000.0,1,0,0,0,0,0
Пермь,"р-н Свердловский, мкр. Новые Ляды, Новый Звездный ЖК",0,2,200.44,7,10,4044300.0,1,0,0,0,0,0
Пермь,"р-н Свердловский, мкр. Новые Ляды, улица 40-летия Победы, 8А",0,2,200.31,1,9,4040400.0,1,0,0,0,0,0
Пермь,"р-н Мотовилихинский, Вышка II мкр, Патриот ЖК",0,2,165.63,1,10,4050000.0,1,0,0,0,0,0
Пермь,"р-н Дзержинский, мкр. ДКЖ, улица Татьяны Барамзиной, 32В",0,0,142.77,1,17,4054800.0,1,0,0,0,0,0
Пермь,"р-н Мотовилихинский, Вышка II мкр, Патриот ЖК",0,1,177.75,1,10,4130000.0,1,0,0,0,0,0
Пермь,"р-н Дзержинский, мкр. Плоский, Вильвенская улица, 13",0,2,181.18,3,5,4100000.0,1,0,0,0,0,0
Пермь,"р-н Свердловский, Краснова мкр, Красное яблоко ЖК",0,1,143.52,10,17,4190000.0,1,0,0,0,0,0
Пермь,"р-н Мотовилихинский, Целинная улица, 59",0,2,173.64,2,10,4170000.0,1,0,0,0,0,0
Пермь,"р-н Мотовилихинский, Целинная улица, 59",0,2,175.42,1,10,4170000.0,1,0,0,0,0,0
Пермь,"р-н Мотовилихинский, улица Гашкова, 53к2с2",1,1,31.4,16,16,4183830.0,1,0,0,0,0,0
Пермь,"р-н Мотовилихинский, улица Гашкова, 53к2с2",1,1,33.5,1,16,4244898.0,1,0,0,0,0,0
Пермь,"р-н Индустриальный, мкр. Балатово, улица Танкистов, 111",0,1,120.5,3,4,4250000.0,1,0,0,0,0,0
Пермь,"р-н Дзержинский, мкр. ДКЖ, улица Татьяны Барамзиной, 32В",0,0,146.87,4,17,4326400.0,1,0,0,0,0,0
Пермь,"р-н Кировский, мкр. Нижняя Курья, Байкальская улица, 7А",0,1,148.55,4,7,4300000.0,1,0,0,0,0,0
Пермь,"р-н Свердловский, улица Куйбышева, 135",0,1,123.62,1,25,4325000.0,1,0,0,0,0,0
д. Кондратово,"улица Г.Н. Нифантова, 3к1",1,1,31.6,1,9,4350000.0,0,0,0,0,1,0
д. Кондратово,"улица Г.Н. Нифантова, 3к1",1,1,31.3,1,9,4350000.0,0,0,0,0,1,0
Пермь,"р-н Мотовилихинский, мкр. Рабочий поселок, улица Металлистов, 18",0,1,121.53,10,10,4432330.0,1,0,0,0,0,0
Пермь,"р-н Мотовилихинский, Вышка II мкр, Патриот ЖК",0,2,173.64,9,10,4420000.0,1,0,0,0,0,0
Пермь,"р-н Мотовилихинский, Вышка II мкр, Патриот ЖК",0,2,175.42,1,10,4420000.0,1,0,0,0,0,0
Пермь,"р-н Свердловский, Краснова мкр, Красное яблоко ЖК",0,1,154.01,2,14,4450000.0,1,0,0,0,0,0
Пермь,"р-н Мотовилихинский, улица Гашкова, 58",1,1,33.6,9,9,4530951.0,1,0,0,0,0,0
Березники,"улица Шишкина, 79",0,2,217.45,4,5,4533107.0,0,1,0,0,0,0
Пермь,"р-н Свердловский, мкр. Новые Ляды, улица 40-летия Победы, 8А",0,2,218.09,1,9,4648800.0,1,0,0,0,0,0
Пермь,"р-н Свердловский, Краснова мкр, Красное яблоко ЖК",0,1,160.11,2,14,4630000.0,1,0,0,0,0,0
Пермь,"р-н Свердловский, мкр. Новые Ляды, Новый Звездный ЖК",0,2,218.67,4,10,4669860.0,1,0,0,0,0,0
Пермь,"р-н Мотовилихинский, улица Гашкова, 58",1,2,35.1,1,9,4678631.0,1,0,0,0,0,0
Пермь,"р-н Мотовилихинский, улица Гашкова, 51",1,1,36.0,2,16,4675522.0,1,0,0,0,0,0
Пермь,"р-н Мотовилихинский, мкр. Рабочий поселок, улица Металлистов, 18",0,1,130.17,9,10,4724800.0,1,0,0,0,0,0
Пермь,"р-н Свердловский, Краснова мкр, Красное яблоко ЖК",0,2,155.73,14,17,4720000.0,1,0,0,0,0,0
Пермь,"р-н Мотовилихинский, улица Гашкова, 53к2с2",1,1,40.6,1,16,4744276.0,1,0,0,0,0,0
Пермь,"р-н Свердловский, улица Куйбышева, 135",0,1,143.15,2,25,4745000.0,1,0,0,0,0,0
Пермь,"р-н Мотовилихинский, улица Гашкова, 51",1,1,40.1,1,16,4764382.0,1,0,0,0,0,0
Пермь,"р-н Кировский, мкр. Нижняя Курья, Оханская улица, 17",0,1,147.23,1,6,4768389.0,1,0,0,0,0,0
Пермь,"р-н Свердловский, улица Куйбышева, 135",0,1,145.76,1,25,4755000.0,1,0,0,0,0,0
Пермь,"р-н Кировский, мкр. Нижняя Курья, Оханская улица, 17",0,1,145.02,3,6,4750254.0,1,0,0,0,0,0
Пермь,"р-н Свердловский, Краснова мкр, Красное яблоко ЖК",0,2,182.87,8,17,4810000.0,1,0,0,0,0,0
Пермь,"р-н Мотовилихинский, Целинная улица, 59",0,2,199.09,1,10,4800000.0,1,0,0,0,0,0
Пермь,"р-н Мотовилихинский, Целинная улица, 47Б",1,1,40.1,7,7,4873449.0,1,0,0,0,0,0
Пермь,"р-н Свердловский, Краснова мкр, Красное яблоко ЖК",0,2,161.76,12,14,4880000.0,1,0,0,0,0,0
Пермь,"р-н Мотовилихинский, мкр. Рабочий поселок, улица КИМ, 45",0,1,142.01,2,12,4875098.0,1,0,0,0,0,0
Пермь,"р-н Свердловский, Краснова мкр, Красное яблоко ЖК",0,2,195.85,7,17,4910000.0,1,0,0,0,0,0
Пермь,"р-н Мотовилихинский, улица Гашкова, 51",1,1,41.5,1,16,4940117.0,1,0,0,0,0,0
Пермь,"р-н Свердловский, Краснова мкр, Красное яблоко ЖК",0,2,173.34,8,14,4950000.0,1,0,0,0,0,0
Пермь,"р-н Мотовилихинский, улица Гашкова, 51",1,1,41.3,8,16,5066324.0,1,0,0,0,0,0
Пермь,"р-н Мотовилихинский, Целинная улица, 59",0,2,208.13,8,10,5095000.0,1,0,0,0,0,0
Пермь,"р-н Мотовилихинский, Целинная улица, 59",0,2,209.73,1,10,5095000.0,1,0,0,0,0,0
Пермь,"р-н Свердловский, улица Куйбышева, 135",0,1,165.95,1,25,5135000.0,1,0,0,0,0,0
Пермь,"р-н Мотовилихинский, улица Гашкова, 58",1,1,39.9,2,9,5131384.0,1,0,0,0,0,0
Пермь,"р-н Дзержинский, мкр. ДКЖ, улица Татьяны Барамзиной, 32В",0,1,184.53,1,17,5118400.0,1,0,0,0,0,0
Пермь,"р-н Кировский, мкр. Нижняя Курья, Новые Водники мкр",0,2,182.87,2,10,5186500.0,1,0,0,0,0,0
Пермь,"р-н Индустриальный, мкр. Ераничи, улица Советской Армии, 82",0,1,141.24,5,9,5168000.0,1,0,0,0,0,0
Пермь,"р-н Мотовилихинский, мкр. Рабочий поселок, улица КИМ, 45",0,1,154.7,3,12,5213916.0,1,0,0,0,0,0
Пермь,"р-н Ленинский, улица Борцов Революции, 1Ак6",1,1,37.0,1,4,5220740.0,1,0,0,0,0,0
Пермь,"р-н Свердловский, улица Куйбышева, 135",0,2,184.53,10,25,5265000.0,1,0,0,0,0,0
Пермь,"р-н Свердловский, улица Куйбышева, 135",0,1,166.26,3,25,5275000.0,1,0,0,0,0,0
Пермь,"р-н Мотовилихинский, Вышка II мкр, Патриот ЖК",0,2,209.73,1,10,5250000.0,1,0,0,0,0,0
Пермь,"р-н Мотовилихинский, Вышка II мкр, Патриот ЖК",0,2,208.13,2,10,5250000.0,1,0,0,0,0,0
Пермь,"р-н Мотовилихинский, мкр. Рабочий поселок, улица Металлистов, 18",0,1,154.04,2,10,5264070.0,1,0,0,0,0,0
Пермь,"р-н Мотовилихинский, Целинная улица, 59",0,2,214.41,4,10,5345000.0,1,0,0,0,0,0
Пермь,"р-н Свердловский, улица Куйбышева, 135",0,2,189.12,7,25,5335000.0,1,0,0,0,0,0
Пермь,"р-н Мотовилихинский, улица Гашкова, 53к2с2",1,1,43.7,7,16,5346490.0,1,0,0,0,0,0
Пермь,"р-н Мотовилихинский, Целинная улица, 59",0,2,216.37,1,10,5345000.0,1,0,0,0,0,0
Пермь,"р-н Свердловский, улица Куйбышева, 135",0,2,191.23,1,25,5325000.0,1,0,0,0,0,0
Пермь,"р-н Свердловский, улица Куйбышева, 135",0,2,192.27,4,25,5370000.0,1,0,0,0,0,0
Пермь,"р-н Ленинский, улица Борцов Революции, 1Ак6",1,1,37.5,1,4,5354173.0,1,0,0,0,0,0
Пермь,"р-н Мотовилихинский, мкр. Рабочий поселок, улица Металлистов, 18",0,1,152.65,5,10,5382320.0,1,0,0,0,0,0
Пермь,"р-н Свердловский, улица Куйбышева, 135",0,2,199.09,13,25,5400000.0,1,0,0,0,0,0
Пермь,"р-н Кировский, мкр. Нижняя Курья, Новые Водники мкр",0,2,188.85,8,10,5439500.0,1,0,0,0,0,0
Пермь,"р-н Мотовилихинский, улица Гашкова, 51",1,2,50.4,1,16,5476008.0,1,0,0,0,0,0
Пермь,"р-н Свердловский, Краснова мкр, Красное яблоко ЖК",0,2,209.73,3,14,5450000.0,1,0,0,0,0,0
Пермь,"р-н Ленинский, улица Борцов Революции, 1Ак6",1,1,35.3,1,4,5482915.0,1,0,0,0,0,0
Пермь,"р-н Дзержинский, мкр. ДКЖ, улица Татьяны Барамзиной, 32В",0,0,192.01,1,17,5480500.0,1,0,0,0,0,0
Пермь,"р-н Мотовилихинский, Вышка II мкр, Патриот ЖК",0,3,214.41,9,10,5570000.0,1,0,0,0,0,0
Пермь,"р-н Мотовилихинский, Вышка II мкр, Патриот ЖК",0,2,214.41,7,10,5550000.0,1,0,0,0,0,0
Пермь,"р-н Мотовилихинский, улица Гашкова, 58",1,2,41.3,1,9,5560072.0,1,0,0,0,0,0
Пермь,"р-н Мотовилихинский, улица Гашкова, 58",1,2,41.5,1,9,5561478.0,1,0,0,0,0,0
д. Кондратово,"улица Г.Н. Нифантова, 3к1",1,1,42.0,6,9,5640000.0,0,0,0,0,1,0
Пермь,"р-н Ленинский, улица Борцов Революции, 1Ак5",1,1,39.8,1,4,5611394.0,1,0,0,0,0,0
Пермь,"р-н Свердловский, мкр. Новые Ляды, Новый Звездный ЖК",0,3,242.47,4,10,5626920.0,1,0,0,0,0,0
Пермь,"р-н Ленинский, улица Борцов Революции, 1Ак4",1,1,36.3,1,4,5629166.0,1,0,0,0,0,0
Пермь,"р-н Дзержинский, мкр. ДКЖ, улица Татьяны Барамзиной, 32В",0,1,192.53,1,17,5600500.0,1,0,0,0,0,0
Пермь,"р-н Ленинский, улица Борцов Революции, 1Ак6",1,1,40.3,1,4,5686501.0,1,0,0,0,0,0
Пермь,"р-н Мотовилихинский, мкр. Рабочий поселок, Хрустальная улица, 15",0,3,202.49,7,9,5660000.0,1,0,0,0,0,0
Пермь,"р-н Индустриальный, мкр. Ераничи, проспект Декабристов, 21",0,2,159.25,19,23,5650010.0,1,0,0,0,0,0
Пермь,"р-н Дзержинский, мкр. Парковый, Парковый проспект, 5",0,2,203.21,6,9,5680000.0,1,0,0,0,0,0
Пермь,"р-н Ленинский, улица Борцов Революции, 1Ак5",1,1,40.5,1,4,5675344.0,1,0,0,0,0,0
